reach_id,region,original_facc,corrected_facc,delta,delta_pct,correction_type
64247500031,SA,458.8859,147.0029,-311.8829,-67.97,cascade_surplus
64293000463,SA,126.8014,77.6027,-49.1987,-38.8,cascade_surplus
66180000871,SA,181.1423,66.7251,-114.4172,-63.16,cascade_surplus
66190400521,SA,423.2317,189.6965,-233.5352,-55.18,cascade_surplus
66220000443,SA,3570.0364,183.6198,-3386.4165,-94.86,cascade_surplus
66240001141,SA,429.9092,105.2837,-324.6255,-75.51,cascade_surplus
66252000721,SA,260.6166,43.6616,-216.9551,-83.25,cascade_surplus
67202900231,SA,380.0627,159.218,-220.8447,-58.11,cascade_surplus
67203000291,SA,505.4285,18.6421,-486.7864,-96.31,cascade_surplus
63304300383,SA,415.077,17.3003,-397.7767,-95.83,cascade_surplus
62294102011,SA,2249.1575,560.9806,-1688.1769,-75.06,cascade_surplus
