reach_id,region,original_facc,corrected_facc,delta,delta_pct,n_rch_up,correction_type
44306900723,AS,12175.6488,12536.1356,360.4868,2.96,2,junction_floor
45406200151,AS,1463.0903,1475.0143,11.924,0.81,2,junction_floor
42243300011,AS,444111.2188,445998.0156,1886.7969,0.42,2,junction_floor
43499500921,AS,114621.6877,114882.06,260.3723,0.23,2,junction_floor
43447000821,AS,189.1654,193.1911,4.0257,2.13,2,junction_floor
43499500961,AS,111087.7317,112924.6782,1836.9465,1.65,2,junction_floor
45311500145,AS,36651.6465,36764.4121,112.7656,0.31,2,junction_floor
42243800081,AS,18327.5536,22779.982,4452.4284,24.29,2,junction_floor
45349900961,AS,878.9034,1135.5279,256.6245,29.2,2,junction_floor
45349900704,AS,532.4723,573.8595,41.3872,7.77,2,junction_floor
43482200244,AS,1364.5729,1834.6568,470.0839,34.45,2,junction_floor
35187000361,AS,3190.2918,3933.7756,743.4837,23.3,2,junction_floor
34243500121,AS,504289.6731,507597.1407,3307.4676,0.66,2,junction_floor
35145300011,AS,217950.375,231605.67,13655.295,6.27,2,junction_floor
35145300061,AS,184171.8203,186070.3857,1898.5655,1.03,2,junction_floor
31107500061,AS,984.0782,1932.5206,948.4425,96.38,2,junction_floor
33141000055,AS,124377.5977,125208.6519,831.0542,0.67,2,junction_floor
34241800121,AS,39229.247,77642.9102,38413.6631,97.92,2,junction_floor
32221600041,AS,11089.9403,15897.512,4807.5716,43.35,2,junction_floor
32257000011,AS,750090.1016,1461771.9225,711681.821,94.88,2,junction_floor
31253000031,AS,1107593.25,1108892.9231,1299.6731,0.12,2,junction_floor
32221600191,AS,7823.1123,14093.4585,6270.3462,80.15,2,junction_floor
34241800581,AS,9164.7461,10543.9963,1379.2502,15.05,2,junction_floor
31241900011,AS,865330.1875,1721736.625,856406.4375,98.97,2,junction_floor
32277800021,AS,38237.24,67719.4922,29482.2521,77.1,2,junction_floor
43462000801,AS,6449.0293,6648.8083,199.779,3.1,2,junction_floor
43275700021,AS,286367.3637,314107.885,27740.5213,9.69,2,junction_floor
44264100033,AS,51282.062,52692.9697,1410.9077,2.75,2,junction_floor
45253000251,AS,11655.4037,15652.5425,3997.1388,34.29,2,junction_floor
45590000605,AS,37721.4587,60337.2188,22615.7601,59.95,2,junction_floor
45243800861,AS,5896.8499,6536.8841,640.0342,10.85,2,junction_floor
32276500063,AS,79385.0703,109765.9492,30380.8789,38.27,2,junction_floor
34241500071,AS,700110.4064,700172.5128,62.1064,0.01,2,junction_floor
31343000021,AS,93450.3359,113899.9704,20449.6344,21.88,2,junction_floor
31343000091,AS,89736.0625,90611.4038,875.3413,0.98,2,junction_floor
35449600121,AS,1229.4539,1387.4982,158.0443,12.85,2,junction_floor
31251000011,AS,1187672.25,1194488.6418,6816.3918,0.57,2,junction_floor
31251000051,AS,1186147.25,1189353.8267,3206.5767,0.27,2,junction_floor
33130400095,AS,8033.6652,8206.4292,172.764,2.15,2,junction_floor
34241700191,AS,6787.7994,7044.4536,256.6542,3.78,2,junction_floor
33169900131,AS,15163.9658,25089.3984,9925.4326,65.45,2,junction_floor
31241700081,AS,925273.0,1850541.125,925268.125,100.0,2,junction_floor
34300000121,AS,5770.9917,8295.644,2524.6523,43.75,2,junction_floor
45322000161,AS,4754.8047,5954.894,1200.0894,25.24,2,junction_floor
45645000574,AS,78879.6095,96297.2207,17417.6113,22.08,2,junction_floor
42211000121,AS,1858875.75,1919003.9138,60128.1638,3.23,2,junction_floor
44279500341,AS,1814.3541,1970.7883,156.4342,8.62,2,junction_floor
45100600693,AS,5170.4788,5268.4155,97.9367,1.89,2,junction_floor
35141500581,AS,85501.445,86309.6882,808.2432,0.95,2,junction_floor
31342000085,AS,11003.1308,100711.8809,89708.7501,815.3,2,junction_floor
45361000263,AS,239302.8905,239390.6519,87.7614,0.04,2,junction_floor
43450400051,AS,1982.0027,2900.139,918.1364,46.32,2,junction_floor
43502000095,AS,36994.9908,53076.1183,16081.1275,43.47,2,junction_floor
44250000051,AS,294158.2167,294664.9541,506.7374,0.17,2,junction_floor
45311900955,AS,989.1695,2451.5129,1462.3434,147.84,2,junction_floor
44250000371,AS,855.9824,909.6274,53.645,6.27,2,junction_floor
34221000041,AS,451888.6684,455058.7262,3170.0578,0.7,2,junction_floor
35149100061,AS,5960.5938,6574.7329,614.1392,10.3,2,junction_floor
44547900491,AS,64540.4431,68904.2393,4363.7961,6.76,2,junction_floor
45270000451,AS,2115.9513,2769.8169,653.8656,30.9,2,junction_floor
45380500143,AS,42891.0297,43033.0378,142.0081,0.33,2,junction_floor
45326000571,AS,1293.2716,1944.49,651.2184,50.35,2,junction_floor
45245700181,AS,458198.0193,475528.9492,17330.9299,3.78,2,junction_floor
43497500181,AS,407578.3047,411699.9342,4121.6295,1.01,2,junction_floor
43497600251,AS,6496.9024,7484.1437,987.2413,15.2,2,junction_floor
35189200121,AS,13773.4999,23625.8066,9852.3068,71.53,2,junction_floor
33181000031,AS,54832.6386,218449.8971,163617.2585,298.39,2,junction_floor
32300000055,AS,96949.3734,135267.3287,38317.9553,39.52,2,junction_floor
35189400221,AS,3273.0252,3740.7668,467.7417,14.29,2,junction_floor
34219800011,AS,2175291.25,2186737.7717,11446.5217,0.53,2,junction_floor
42269000241,AS,16933.7332,32475.709,15541.9758,91.78,2,junction_floor
44105600131,AS,1878.2311,3136.8417,1258.6106,67.01,2,junction_floor
43489100081,AS,54545.292,101308.6836,46763.3916,85.73,2,junction_floor
45295000041,AS,184034.9138,186249.7577,2214.8439,1.2,2,junction_floor
45247200531,AS,5521.3048,7824.2544,2302.9496,41.71,2,junction_floor
46399000191,AS,14140.1844,18417.709,4277.5245,30.25,2,junction_floor
45690400221,AS,1635.9912,2165.3145,529.3232,32.35,2,junction_floor
43610600311,AS,5509.0961,6848.8541,1339.758,24.32,2,junction_floor
35424100151,AS,7853.015,7870.2992,17.2842,0.22,2,junction_floor
32241000031,AS,237732.6446,239349.801,1617.1565,0.68,2,junction_floor
31299300023,AS,13926.0108,63591.2796,49665.2688,356.64,2,junction_floor
33164900441,AS,1161.203,1742.6668,581.4638,50.07,2,junction_floor
31233000421,AS,77605.1344,77948.7459,343.6115,0.44,2,junction_floor
31233000281,AS,150363.3415,150852.811,489.4695,0.33,2,junction_floor
33165000541,AS,5225.8943,9205.7927,3979.8984,76.16,2,junction_floor
33165000201,AS,140349.8984,251078.8125,110728.9141,78.89,2,junction_floor
35424900071,AS,17868.25,29474.6035,11606.3535,64.96,2,junction_floor
32274200053,AS,33670.5785,72396.7188,38726.1402,115.01,2,junction_floor
31320100491,AS,36189.5717,99070.6772,62881.1056,173.75,2,junction_floor
31320100185,AS,4663.8193,4665.928,2.1086,0.05,2,junction_floor
33167000081,AS,123871.1279,126172.9037,2301.7759,1.86,2,junction_floor
35443100731,AS,2683.4011,2929.1072,245.7061,9.16,2,junction_floor
31239000231,AS,2231134.0,4462105.5,2230971.5,99.99,2,junction_floor
35139001035,AS,19787.0255,32914.5663,13127.5408,66.34,2,junction_floor
31320300011,AS,39055.1445,46866.0753,7810.9307,20.0,2,junction_floor
31241100021,AS,1026006.8125,2052008.375,1026001.5625,100.0,2,junction_floor
32245000041,AS,91275.9942,94069.8677,2793.8734,3.06,2,junction_floor
33129500093,AS,22912.666,45513.8477,22601.1816,98.64,2,junction_floor
34211600011,AS,6565.6343,11488.5362,4922.9019,74.98,2,junction_floor
31320900071,AS,10944.4111,19538.0059,8593.5947,78.52,2,junction_floor
43620002095,AS,4358.954,4496.5622,137.6082,3.16,2,junction_floor
43495600301,AS,14662.8285,16951.1045,2288.276,15.61,2,junction_floor
43495600574,AS,2252.813,2458.8892,206.0762,9.15,2,junction_floor
45100501105,AS,990.2538,1136.1882,145.9344,14.74,2,junction_floor
45244500951,AS,46072.3086,46247.5907,175.2821,0.38,2,junction_floor
45322000081,AS,16083.4646,16974.7289,891.2642,5.54,2,junction_floor
43640300115,AS,32151.5625,58073.0742,25921.5117,80.62,2,junction_floor
45403502635,AS,636.736,859.8635,223.1275,35.04,2,junction_floor
43664100111,AS,101342.847,101836.1482,493.3012,0.49,2,junction_floor
43664100121,AS,101019.082,101222.0947,203.0127,0.2,2,junction_floor
43664100243,AS,99718.1405,151541.3516,51823.2111,51.97,2,junction_floor
33150800061,AS,2057.1636,2481.8861,424.7225,20.65,2,junction_floor
35416100085,AS,27479.8866,27749.6243,269.7377,0.98,2,junction_floor
33162000231,AS,15437.9521,28389.8867,12951.9346,83.9,2,junction_floor
35189700681,AS,2783.691,3877.6583,1093.9674,39.3,2,junction_floor
31210500031,AS,2481223.4387,2486096.9366,4873.4979,0.2,2,junction_floor
32272401081,AS,5910.0292,6630.9194,720.8902,12.2,2,junction_floor
31247600011,AS,479896.4375,956370.125,476473.6875,99.29,2,junction_floor
31248100111,AS,298982.9943,526932.1875,227949.1932,76.24,2,junction_floor
33162000011,AS,277373.8438,319501.6485,42127.8048,15.19,2,junction_floor
35417200121,AS,8431.9303,9314.219,882.2887,10.46,2,junction_floor
43491200051,AS,5546.3879,6451.5923,905.2043,16.32,2,junction_floor
44581500011,AS,346035.6562,353912.5198,7876.8635,2.28,2,junction_floor
43491300101,AS,987975.2111,993866.9648,5891.7537,0.6,2,junction_floor
45242100151,AS,20963.4902,23275.3404,2311.8502,11.03,2,junction_floor
45299900151,AS,2403.6265,4008.1968,1604.5703,66.76,2,junction_floor
43664500081,AS,28245.0688,28509.7441,264.6754,0.94,2,junction_floor
49204400023,AS,3651.2012,6103.4844,2452.2832,67.16,2,junction_floor
46216600063,AS,2152.7133,6687.8761,4535.1628,210.67,2,junction_floor
46216900043,AS,8480.998,16879.1602,8398.1621,99.02,2,junction_floor
43444000183,AS,10120.4319,14513.6538,4393.2219,43.41,2,junction_floor
42284000121,AS,22057.6537,36068.874,14011.2203,63.52,2,junction_floor
43491700743,AS,1609.5269,1638.8242,29.2974,1.82,2,junction_floor
45248100231,AS,128108.3885,259886.5469,131778.1584,102.86,2,junction_floor
43491800281,AS,919.5317,1167.8279,248.2962,27.0,2,junction_floor
45242500331,AS,8549.3981,9045.8854,496.4873,5.81,2,junction_floor
45347200061,AS,10873.832,16846.8945,5973.0625,54.93,2,junction_floor
45406100341,AS,72663.0625,140696.4531,68033.3906,93.63,2,junction_floor
42286700061,AS,15994.6754,29982.2734,13987.598,87.45,2,junction_floor
48299000391,AS,1961.4814,3922.9629,1961.4814,100.0,2,junction_floor
46194000011,AS,90280.0102,106185.2945,15905.2843,17.62,2,junction_floor
44582100231,AS,100161.1457,100219.7413,58.5956,0.06,2,junction_floor
32231000061,AS,1876019.3853,1883019.6636,7000.2783,0.37,2,junction_floor
33123000261,AS,8397.8988,16611.6699,8213.7712,97.81,2,junction_floor
32273100151,AS,887555.063,900479.3066,12924.2437,1.46,2,junction_floor
31225000011,AS,77089.3281,96859.188,19769.8599,25.65,2,junction_floor
34225100091,AS,214439.5368,215403.3164,963.7796,0.45,2,junction_floor
43498400063,AS,18041.2578,18313.8955,272.6377,1.51,2,junction_floor
35602500511,AS,11208.0937,16187.8979,4979.8042,44.43,2,junction_floor
43430200011,AS,4702.7897,5021.3591,318.5694,6.77,2,junction_floor
43664100331,AS,74195.0993,75049.6178,854.5185,1.15,2,junction_floor
43664100441,AS,67995.0409,68968.7148,973.674,1.43,2,junction_floor
45241300095,AS,179140.0132,179190.7494,50.7362,0.03,2,junction_floor
44106001303,AS,964.4873,1101.9737,137.4864,14.25,2,junction_floor
45220400021,AS,4015.6675,4078.7198,63.0523,1.57,2,junction_floor
43470000121,AS,1278797.428,1278882.2011,84.7731,0.01,2,junction_floor
43495300171,AS,750.5678,1062.4807,311.9129,41.56,2,junction_floor
45100100775,AS,128.7875,204.3144,75.5269,58.64,2,junction_floor
45318300435,AS,7384.8244,7459.4231,74.5987,1.01,2,junction_floor
42104100025,AS,76113.1854,78489.4773,2376.2919,3.12,2,junction_floor
45257000141,AS,35940.9423,36655.9814,715.0391,1.99,2,junction_floor
45369400701,AS,683.8697,931.317,247.4474,36.18,2,junction_floor
43670700425,AS,2740.74,4524.418,1783.678,65.08,2,junction_floor
43468000283,AS,3773.1201,4592.2547,819.1346,21.71,2,junction_floor
