reach_id,region,original_facc,corrected_facc,delta,delta_pct,correction_type
81158000411,NA,301.3277,198.1392,-103.1885,-34.24,cascade_surplus
91259000511,NA,209.6933,76.7672,-132.9261,-63.39,cascade_surplus
71181500383,NA,120.6573,29.4362,-91.2211,-75.6,cascade_surplus
73252001693,NA,1616.7939,21.6003,-1595.1936,-98.66,cascade_surplus
72549700563,NA,106.9941,61.3701,-45.6239,-42.64,cascade_surplus
71347000531,NA,3083.1694,1793.3695,-1289.7999,-41.83,cascade_surplus
91410000151,NA,735.4633,308.5428,-426.9205,-58.05,cascade_surplus
83185000853,NA,58023.2695,459.8541,-57563.4155,-99.21,cascade_surplus
71188000343,NA,907.6168,242.9021,-664.7147,-73.24,cascade_surplus
81153100131,NA,155.5395,81.5937,-73.9458,-47.54,cascade_surplus
73259000151,NA,99.8208,16.4672,-83.3537,-83.5,cascade_surplus
84209100973,NA,18.8356,11.8899,-6.9456,-36.88,cascade_surplus
73112000923,NA,4897.2715,84.1419,-4813.1296,-98.28,cascade_surplus
73214000543,NA,19936.4062,72.45,-19863.9562,-99.64,cascade_surplus
74264700383,NA,248.3181,96.9866,-151.3316,-60.94,cascade_surplus
71384000583,NA,47.3407,20.4722,-26.8685,-56.76,cascade_surplus
71140500263,NA,86.0575,51.3507,-34.7068,-40.33,cascade_surplus
73150600883,NA,20420.1309,833.0345,-19587.0963,-95.92,cascade_surplus
83185001083,NA,58.9009,24.1599,-34.741,-58.98,cascade_surplus
85109600131,NA,909.5771,566.4949,-343.0823,-37.72,cascade_surplus
81170000631,NA,466.8634,295.3491,-171.5144,-36.74,cascade_surplus
71280000573,NA,4230.752,37.0596,-4193.6923,-99.12,cascade_surplus
77153300095,NA,1162.4413,198.6652,-963.7761,-82.91,cascade_surplus
81120400613,NA,2247.8113,1308.0236,-939.7877,-41.81,cascade_surplus
72196000083,NA,12367.5029,560.8936,-11806.6094,-95.46,cascade_surplus
72263000201,NA,1092.2243,692.4444,-399.7799,-36.6,cascade_surplus
83250000315,NA,412.9829,24.5364,-388.4466,-94.06,cascade_surplus
75350200561,NA,1657.6377,859.9835,-797.6542,-48.12,cascade_surplus
71215000453,NA,314.1434,102.7261,-211.4173,-67.3,cascade_surplus
72549700423,NA,342.7262,29.2313,-313.4949,-91.47,cascade_surplus
71347000403,NA,35920.4492,271.0299,-35649.4193,-99.25,cascade_surplus
71222900231,NA,1219.0717,448.1173,-770.9544,-63.24,cascade_surplus
91450100111,NA,73.4522,32.7214,-40.7307,-55.45,cascade_surplus
83120600703,NA,293.2626,132.1164,-161.1463,-54.95,cascade_surplus
83243000473,NA,411.5515,207.3163,-204.2352,-49.63,cascade_surplus
71368000423,NA,147.1347,39.4316,-107.7031,-73.2,cascade_surplus
71327000263,NA,44.7436,26.5041,-18.2394,-40.76,cascade_surplus
81210601011,NA,243.4725,158.6716,-84.8009,-34.83,cascade_surplus
82212100365,NA,43.9949,28.6124,-15.3825,-34.96,cascade_surplus
72530600853,NA,6945.415,108.666,-6836.7491,-98.44,cascade_surplus
72110400031,NA,3293.6512,1696.3147,-1597.3365,-48.5,cascade_surplus
71224301363,NA,101.9216,33.7158,-68.2058,-66.92,cascade_surplus
71224800333,NA,2512.5875,1157.9789,-1354.6086,-53.91,cascade_surplus
71181500273,NA,57.6618,11.904,-45.7578,-79.36,cascade_surplus
74249900291,NA,1475.5159,252.0271,-1223.4888,-82.92,cascade_surplus
91300000091,NA,75.952,36.2908,-39.6612,-52.22,cascade_surplus
71249000291,NA,5531.2163,2277.8223,-3253.394,-58.82,cascade_surplus
81153500261,NA,155.9654,16.8037,-139.1617,-89.23,cascade_surplus
81210900361,NA,55.1249,33.9351,-21.1898,-38.44,cascade_surplus
83280200363,NA,206.5325,111.1248,-95.4076,-46.19,cascade_surplus
83242100353,NA,334.2461,71.4827,-262.7634,-78.61,cascade_surplus
81152000121,NA,879.4134,351.6555,-527.7579,-60.01,cascade_surplus
71185900173,NA,257.397,144.3785,-113.0185,-43.91,cascade_surplus
72302000213,NA,1009.3661,166.8364,-842.5297,-83.47,bifurc_surplus
71211000433,NA,241.3995,70.8729,-170.5266,-70.64,cascade_surplus
71211000503,NA,605.9164,397.8762,-208.0402,-34.33,cascade_surplus
73214000563,NA,19809.293,13.4374,-19795.8556,-99.93,cascade_surplus
72306000183,NA,321.5023,210.04,-111.4624,-34.67,cascade_surplus
83196000291,NA,434.705,243.3213,-191.3838,-44.03,cascade_surplus
85206000743,NA,1493.386,70.6699,-1422.7161,-95.27,cascade_surplus
83140000893,NA,678.4973,405.1222,-273.3751,-40.29,cascade_surplus
81140200321,NA,772.9075,471.4799,-301.4276,-39.0,cascade_surplus
83183000401,NA,623.1409,358.5982,-264.5428,-42.45,cascade_surplus
81170000433,NA,301.3012,107.9604,-193.3408,-64.17,cascade_surplus
72240900473,NA,22.1136,11.2721,-10.8414,-49.03,cascade_surplus
77153300115,NA,983.5939,652.407,-331.187,-33.67,cascade_surplus
72404600413,NA,13500.0117,66.4685,-13433.5432,-99.51,cascade_surplus
83250000235,NA,67.305,26.9996,-40.3054,-59.88,cascade_surplus
75362200485,NA,59.023,38.0031,-21.0199,-35.61,cascade_surplus
82100800195,NA,163.4239,17.1916,-146.2322,-89.48,cascade_surplus
71382001013,NA,1977.9555,753.062,-1224.8935,-61.93,cascade_surplus
71382000683,NA,102.9885,51.9826,-51.006,-49.53,cascade_surplus
72270800343,NA,54.8284,30.3584,-24.47,-44.63,cascade_surplus
85202000631,NA,755.8035,486.4163,-269.3872,-35.64,cascade_surplus
73251000175,NA,1311.5676,207.1026,-1104.4651,-84.21,cascade_surplus
72360000491,NA,662.2873,362.0623,-300.225,-45.33,cascade_surplus
72549700443,NA,71.9497,25.643,-46.3067,-64.36,cascade_surplus
74230900211,NA,423.3269,35.5587,-387.7682,-91.6,cascade_surplus
81390200151,NA,4231.5063,2763.0065,-1468.4998,-34.7,cascade_surplus
