reach_id,region,original_facc,corrected_facc,delta,delta_pct,n_rch_up,correction_type
64245900011,SA,557427.25,557934.3702,507.1202,0.09,2,junction_floor
62251000111,SA,7260206.4991,8374047.6575,1113841.1584,15.34,2,junction_floor
62252100021,SA,3702528.1575,3714065.9978,11537.8403,0.31,2,junction_floor
61547001053,SA,509.0904,763.2457,254.1553,49.92,2,junction_floor
61547000151,SA,36888.7658,69099.1016,32210.3358,87.32,2,junction_floor
65378800171,SA,462.3741,1066.3741,604.0,130.63,2,junction_floor
61650801253,SA,97.3776,101.0518,3.6742,3.77,2,junction_floor
64298000093,SA,18558.957,18811.0189,252.0619,1.36,2,junction_floor
62258000121,SA,21736.1231,21843.7218,107.5987,0.5,2,junction_floor
63499000023,SA,13383.7051,13935.4982,551.7931,4.12,2,junction_floor
62285700021,SA,381251.5752,441848.404,60596.8288,15.89,2,junction_floor
63516100043,SA,52990.6016,65098.874,12108.2725,22.85,2,junction_floor
64299000053,SA,35195.6852,35511.4636,315.7784,0.9,2,junction_floor
64216000015,SA,11601.998,13578.6441,1976.646,17.04,2,junction_floor
62233000075,SA,12746921.8545,12747657.1553,735.3008,0.01,2,junction_floor
62292400181,SA,34690.1758,60265.707,25575.5312,73.73,2,junction_floor
63480600151,SA,12334.1236,15565.1845,3231.0609,26.2,2,junction_floor
62255000121,SA,4453695.5,4458326.4565,4630.9565,0.1,2,junction_floor
62256100021,SA,157199.6183,157307.3564,107.7381,0.07,2,junction_floor
62297800141,SA,89539.7684,92123.1521,2583.3837,2.89,2,junction_floor
62297800181,SA,87112.3295,90318.5527,3206.2232,3.68,2,junction_floor
62256100053,SA,145408.9177,145435.4186,26.5009,0.02,2,junction_floor
66210800065,SA,11474.3189,11486.2778,11.9589,0.1,2,junction_floor
66220000081,SA,17774.2993,22582.5059,4808.2066,27.05,2,junction_floor
66210200153,SA,2584.3013,2672.3882,88.0869,3.41,2,junction_floor
66240000784,SA,791.9192,1416.9532,625.0341,78.93,2,junction_floor
66252000221,SA,3406.8095,3504.1536,97.3441,2.86,2,junction_floor
66252000491,SA,1892.6789,2927.6809,1035.002,54.68,2,junction_floor
61569000141,SA,5460.8005,6016.3921,555.5916,10.17,2,junction_floor
66405400021,SA,7334.6688,15250.167,7915.4982,107.92,2,junction_floor
66405900043,SA,41742.0742,108961.2227,67219.1484,161.03,3,junction_floor
67202200041,SA,8818.0312,9817.9663,999.935,11.34,2,junction_floor
62292900711,SA,5786.6035,9507.2852,3720.6816,64.3,2,junction_floor
62299700361,SA,12743.5674,24433.7646,11690.1973,91.73,2,junction_floor
62293100081,SA,2523501.4621,2524135.7499,634.2878,0.03,2,junction_floor
63417000093,SA,637580.6404,988742.5938,351161.9533,55.08,2,junction_floor
62284100111,SA,177565.4844,178259.3266,693.8422,0.39,2,junction_floor
62299200021,SA,8808.8407,8913.0391,104.1984,1.18,2,junction_floor
64231000111,SA,2240490.0,2248751.8486,8261.8486,0.37,2,junction_floor
61309000275,SA,85.9502,97.525,11.5748,13.47,2,junction_floor
61510000245,SA,4485.6719,4780.9549,295.283,6.58,2,junction_floor
64253000103,SA,913044.5696,914753.2504,1708.6808,0.19,3,junction_floor
61570600241,SA,4947.0737,4989.4844,42.4107,0.86,2,junction_floor
64253000911,SA,1330.1614,1508.8591,178.6977,13.43,2,junction_floor
61570400341,SA,2600.6816,2956.2108,355.5292,13.67,2,junction_floor
64253000063,SA,913322.2334,913362.3825,40.1491,0.0,2,junction_floor
64253000173,SA,910445.8069,910625.7198,179.9129,0.02,2,junction_floor
61308000055,SA,43837.0426,43896.5687,59.5261,0.14,2,junction_floor
61650400191,SA,11965.3287,16448.1641,4482.8353,37.47,2,junction_floor
61650400331,SA,3328.0431,3579.8816,251.8385,7.57,2,junction_floor
62256201051,SA,5787.1629,5798.3287,11.1658,0.19,2,junction_floor
61301600025,SA,9408.7116,11720.7451,2312.0335,24.57,2,junction_floor
61650800213,SA,10205.3262,11251.9913,1046.6651,10.26,2,junction_floor
61622200211,SA,17588.3295,17725.4085,137.0791,0.78,2,junction_floor
62225100271,SA,191211.8503,192828.3365,1616.4862,0.85,2,junction_floor
62298800181,SA,25179.2754,50314.041,25134.7656,99.82,2,junction_floor
61549000281,SA,6701.5129,6815.7226,114.2097,1.7,2,junction_floor
62266400391,SA,96326.4164,98085.7227,1759.3063,1.83,2,junction_floor
62292100401,SA,415131.4022,417928.1017,2796.6995,0.67,2,junction_floor
62297500231,SA,991524.9538,992517.0711,992.1173,0.1,2,junction_floor
66180000421,SA,8413.3663,8709.1037,295.7374,3.52,2,junction_floor
62242600051,SA,12662.7613,22303.4609,9640.6996,76.13,2,junction_floor
62299600101,SA,47492.9978,51811.3411,4318.3432,9.09,2,junction_floor
62261201151,SA,11254.2766,11297.6783,43.4017,0.39,2,junction_floor
62305000345,SA,1287.4395,1309.9343,22.4948,1.75,2,junction_floor
62293800221,SA,40073.7015,43077.9488,3004.2473,7.5,2,junction_floor
62221500015,SA,648392.6251,648516.0043,123.3792,0.02,2,junction_floor
64244300131,SA,38616.8473,38631.4564,14.6091,0.04,2,junction_floor
63103500115,SA,7065.432,7115.842,50.41,0.71,2,junction_floor
62298400231,SA,73525.7363,75257.5313,1731.7951,2.36,2,junction_floor
62307000575,SA,19461.5739,841853.4071,822391.8332,4225.72,2,junction_floor
65328000191,SA,1220.0411,1328.7414,108.7003,8.91,2,junction_floor
62298402091,SA,9636.661,17247.3643,7610.7033,78.98,2,junction_floor
62307001555,SA,1281.2575,1482.7705,201.513,15.73,2,junction_floor
62244600161,SA,53106.8759,59968.6758,6861.7998,12.92,2,junction_floor
62293200521,SA,18109.1758,24808.1929,6699.0171,36.99,2,junction_floor
64259000093,SA,4312.7157,5906.4553,1593.7396,36.95,2,junction_floor
61520500121,SA,28171.4345,28371.0421,199.6076,0.71,2,junction_floor
62298300031,SA,314325.6705,324763.9619,10438.2914,3.32,2,junction_floor
62297100161,SA,498134.375,498185.9617,51.5867,0.01,2,junction_floor
62297100151,SA,1223640.1704,1300747.2166,77107.0462,6.3,2,junction_floor
62293600053,SA,40231.5249,53778.7336,13547.2087,33.67,2,junction_floor
62293600113,SA,33585.3801,35937.6953,2352.3152,7.0,2,junction_floor
62293600231,SA,16414.4199,19748.3252,3333.9053,20.31,2,junction_floor
62302000275,SA,1516.2339,1765.9551,249.7212,16.47,2,junction_floor
64297000293,SA,80920.6126,80980.87,60.2574,0.07,2,junction_floor
61650801023,SA,1669.2414,1711.7418,42.5004,2.55,2,junction_floor
61570100061,SA,338386.6759,339457.169,1070.4931,0.32,2,junction_floor
64252300133,SA,43037.947,84874.0469,41836.0999,97.21,2,junction_floor
67208000111,SA,11047.7842,21151.8281,10104.0439,91.46,2,junction_floor
67209600025,SA,27264.7625,27372.5835,107.821,0.4,2,junction_floor
62308100045,SA,56049.2188,58492.9016,2443.6829,4.36,2,junction_floor
64278100323,SA,53164.5391,53415.9867,251.4476,0.47,2,junction_floor
64110800011,SA,6565.2746,9942.5073,3377.2327,51.44,2,junction_floor
65341000203,SA,90541.5425,104321.8438,13780.3013,15.22,2,junction_floor
62294101341,SA,2608.5117,4346.9121,1738.4004,66.64,2,junction_floor
62447900083,SA,38713.6289,72508.1288,33794.4999,87.29,2,junction_floor
62448000141,SA,10585.4843,14623.8252,4038.3409,38.15,2,junction_floor
62299300081,SA,123902.198,133071.9512,9169.7532,7.4,2,junction_floor
64288000593,SA,7692.6572,10920.9707,3228.3135,41.97,2,junction_floor
62299303061,SA,3522.0843,5517.04,1994.9557,56.64,2,junction_floor
62284500151,SA,109287.9118,117659.8555,8371.9437,7.66,2,junction_floor
64249500161,SA,35822.196,40632.2385,4810.0425,13.43,2,junction_floor
62266404981,SA,1338.4755,1541.2237,202.7482,15.15,2,junction_floor
64289400013,SA,47481.8435,74819.7087,27337.8652,57.58,2,junction_floor
61204300031,SA,59373.8875,117313.7617,57939.8743,97.58,2,junction_floor
62292101231,SA,10160.6781,11760.9604,1600.2823,15.75,2,junction_floor
62254300151,SA,51301.3132,92024.5508,40723.2376,79.38,2,junction_floor
62228100011,SA,37512.5,48021.1055,10508.6055,28.01,2,junction_floor
64256700061,SA,9466.1377,12147.2077,2681.0701,28.32,2,junction_floor
64236000021,SA,38119.3867,40224.9018,2105.515,5.52,2,junction_floor
62292900311,SA,30402.753,39304.0625,8901.3095,29.28,2,junction_floor
62287500621,SA,3170.1681,3624.0406,453.8725,14.32,2,junction_floor
62500200055,SA,1091870.3781,1092413.1284,542.7503,0.05,2,junction_floor
62500300045,SA,30040.8031,30089.6349,48.8318,0.16,2,junction_floor
61520300121,SA,41345.71,42308.1257,962.4156,2.33,2,junction_floor
62292200061,SA,54969.9703,77474.2188,22504.2484,40.94,2,junction_floor
62229500051,SA,25794.0175,27309.1738,1515.1563,5.87,2,junction_floor
64187300031,SA,129938.9777,131589.2112,1650.2335,1.27,2,junction_floor
62254600013,SA,21944.0339,39225.5859,17281.5521,78.75,2,junction_floor
62229800011,SA,11524.6315,12733.665,1209.0335,10.49,2,junction_floor
61309001245,SA,38439.7703,38652.6291,212.8588,0.55,2,junction_floor
61309001445,SA,458.4881,546.0973,87.6092,19.11,2,junction_floor
62243200111,SA,13114.2586,19071.5595,5957.3009,45.43,2,junction_floor
62297900091,SA,719922.595,720982.794,1060.199,0.15,2,junction_floor
