lake_id
7420371922
7420369282
7420369302
7420376952
7420376482
7420376432
7420376772
7420375882
7420369632
7420377322
7420369022
7420376852
7420376902
7420376932
7420376912
7420376182
7420376392
7420376442
7420369412
7420377672
7420379152
7420376642
7420376922
7420377042
7420377862
7420376222
7420376352
7420377882
7420376212
7420376312
7420369292
7420376202
7420376472
7420376812
7420377072
7420376302
7420376712
7420375872
7420376762
7420375402
7420376532
7420379462
7420369272
7420422232
7420375792
7420376402
7420376672
7420375942
7420365042
7420369693
7420374522
7420111672
7420377412
7420378212
7420126222
7420111712
7420112222
7420113342
7420112252
7420113322
7420113142
7420112392
7420126092
7420113182
7420113132
7420112232
7420112302
7420112822
7420111692
7420112432
7420112772
7420379122
7420378042
7420379212
7420378122
7420378622
7420378922
7420377872
7420379032
7420377592
7420377662
7420378952
7420379172
7420378162
7420379012
7420379052
7420378672
7420378322
7420422792
7420379092
7420377502
7420377602
7420377782
7420377582
7420378632
7420422782
7420378582
7420377442
7420378662
7420378342
7420378002
7420379343
7420379252
7420377462
7420378722
7420378332
7420378982
7420378352
7420379292
7420379162
7420378422
7420378032
7420378882
7420377622
7420378052
7420378902
7420377842
7420113412
7420113792
7420114342
7420114312
7420112972
7420114522
7420092822
7420111832
7420113852
7420119552
7420114002
7420114122
7420111942
7420114372
7420094142
7420091362
7420111982
7420113372
7420092302
7420114302
7420114102
7420113842
7420113472
7420091912
7420113392
7420095402
7420092662
7420112002
7420095432
7420114292
7420113432
7420113402
7420091092
7420111852
7420091242
7420114022
7420111962
7420111892
7420112052
7420114512
7420112902
7420111862
7420095482
7420112922
7420112642
7420111952
7420113382
7420111872
7420374232
7420091252
7420091922
7420091462
7420093192
7420091432
7420091452
7420094522
7420092192
7420091482
7420093312
7420091402
7420093972
7420094012
7420091282
7420091422
7420093372
7420092462
7420109162
7420092402
7420091272
7420091072
7420091162
7420092412
7420093962
7420091472
7420091442
7420093992
7420091202
7420369212
7420374552
7420374262
7420374743
7420374913
7420374292
7420369132
7420369532
7420377492
7420111772
7420113232
7420114042
7420109213
7420095382
7420091952
7420092072
7420092442
7420094762
7420094632
7420091742
7420095462
7420093452
7420091692
7420094872
7420094502
7420093292
7420091222
7420091132
7420093632
7420092002
7420114082
7420092942
7420093592
7420091152
7420093492
7420114052
7420094802
7420091102
7420110302
7420095562
7420374512
7420113652
7420114132
7420126272
7420113492
7420113772
7420111722
7420113602
7420112612
7420112592
7420379382
7420378812
7420378592
7420379242
7420378182
7420378972
7420378142
7420378742
7420378082
7420377652
7420377642
7420378602
7420378642
7420378842
7420112382
7420112242
7420111782
7420112842
7420112322
7420111732
7420111792
7420112812
7420111752
7420111972
7420113202
7420112372
7420113352
7420126192
7420111702
7420377552
7420377432
7420378282
7420379422
7420378292
7420378562
7420379432
7420378312
7420377992
